,0
2023-02-03 10:21:32.632177,749.5779072847682
2023-02-03 10:21:32.632177,749.5779072847682
2023-02-04 10:21:32.632177,740.8288211920529
2023-02-04 10:21:32.632177,740.8288211920529
2023-02-05 10:21:32.632177,740.8288211920529
2023-02-06 10:21:32.632177,740.8288211920529
2023-02-06 10:21:32.632177,740.8288211920529
2023-02-07 10:21:32.632177,740.8288211920529
2023-02-07 10:21:32.632177,740.8288211920529
2023-02-08 10:21:32.632177,740.8288211920529
2023-02-08 10:21:32.633177,740.8288211920529
2023-02-09 10:21:32.633177,740.8288211920529
2023-02-10 10:21:32.633177,740.8288211920529
2023-02-10 10:21:32.633177,740.8288211920529
2023-02-11 10:21:32.633177,709.1975099337749
2023-02-11 10:21:32.633177,709.1975099337749
2023-02-12 10:21:32.633177,708.5245033112583
2023-02-13 10:21:32.633177,708.5245033112583
2023-02-13 10:21:32.633177,676.2201854304635
2023-02-14 10:21:32.633177,676.2201854304635
2023-02-14 10:21:32.633177,676.2201854304635
2023-02-15 10:21:32.633177,676.2201854304635
2023-02-15 10:21:32.633177,676.2201854304635
2023-02-16 10:21:32.633177,676.2201854304635
2023-02-17 10:21:32.633177,671.5091390728477
2023-02-17 10:21:32.633177,671.5091390728477
2023-02-18 10:21:32.633177,670.8361324503311
2023-02-18 10:21:32.633177,670.8361324503311
2023-02-19 10:21:32.633177,665.4520794701987
2023-02-19 10:21:32.633177,665.4520794701987
2023-02-20 10:21:32.633177,669.490119205298
2023-02-21 10:21:32.633177,669.490119205298
2023-02-21 10:21:32.633177,670.1631258278146
2023-02-22 10:21:32.633177,670.1631258278146
2023-02-22 10:21:32.633177,675.547178807947
2023-02-23 10:21:32.633177,675.547178807947
2023-02-23 10:21:32.633177,676.2201854304635
2023-02-24 10:21:32.633177,676.2201854304635
2023-02-25 10:21:32.633177,676.2201854304635
2023-02-25 10:21:32.633177,676.2201854304635
2023-02-26 10:21:32.633177,676.2201854304635
2023-02-26 10:21:32.634288,676.2201854304635
2023-02-27 10:21:32.634288,676.2201854304635
2023-02-27 10:21:32.634288,676.2201854304635
2023-02-28 10:21:32.634288,676.2201854304635
2023-03-01 10:21:32.634288,676.2201854304635
2023-03-01 10:21:32.634288,676.8931920529801
2023-03-02 10:21:32.634288,676.8931920529801
2023-03-02 10:21:32.634288,703.8134569536423
2023-03-03 10:21:32.634288,703.8134569536423
2023-03-04 10:21:32.634288,705.1594701986755
2023-03-04 10:21:32.634288,705.1594701986755
2023-03-05 10:21:32.634288,731.4067284768212
2023-03-05 10:21:32.634288,731.4067284768212
2023-03-06 10:21:32.634288,716.600582781457
2023-03-06 10:21:32.634288,716.600582781457
2023-03-07 10:21:32.634288,715.9275761589404
2023-03-08 10:21:32.634288,715.9275761589404
2023-03-08 10:21:32.634288,700.4484238410596
2023-03-09 10:21:32.634288,700.4484238410596
2023-03-09 10:21:32.634288,700.4484238410596
2023-03-10 10:21:32.634288,700.4484238410596
2023-03-10 10:21:32.634288,697.7563973509934
2023-03-11 10:21:32.634288,697.7563973509934
2023-03-12 10:21:32.634288,697.0833907284768
2023-03-12 10:21:32.635178,697.0833907284768
2023-03-13 10:21:32.635178,695.7373774834437
2023-03-13 10:21:32.635178,695.7373774834437
2023-03-14 10:21:32.635178,696.4103841059602
2023-03-14 10:21:32.635178,696.4103841059602
2023-03-15 10:21:32.635178,700.4484238410596
2023-03-16 10:21:32.635178,700.4484238410596
2023-03-16 10:21:32.635178,700.4484238410596
2023-03-17 10:21:32.635178,700.4484238410596
2023-03-17 10:21:32.635178,700.4484238410596
2023-03-18 10:21:32.635178,700.4484238410596
2023-03-18 10:21:32.635178,700.4484238410596
2023-03-19 10:21:32.635178,700.4484238410596
2023-03-20 10:21:32.635178,700.4484238410596
2023-03-20 10:21:32.635178,700.4484238410596
2023-03-21 10:21:32.635178,700.4484238410596
2023-03-21 10:21:32.635178,700.4484238410596
2023-03-22 10:21:32.635178,700.4484238410596
2023-03-23 10:21:32.635178,700.4484238410596
2023-03-23 10:21:32.635178,700.4484238410596
2023-03-24 10:21:32.635178,700.4484238410596
2023-03-24 10:21:32.635178,689.0073112582782
2023-03-25 10:21:32.635178,689.0073112582782
2023-03-25 10:21:32.635178,688.3343046357616
2023-03-26 10:21:32.635178,688.3343046357616
2023-03-27 10:21:32.635178,687.6612980132451
2023-03-27 10:21:32.635178,687.6612980132451
2023-03-28 10:21:32.635178,688.3343046357616
2023-03-28 10:21:32.635178,688.3343046357616
2023-03-29 10:21:32.635178,700.4484238410596
2023-03-29 10:21:32.636286,700.4484238410596
2023-03-30 10:21:32.636286,699.1024105960265
2023-03-31 10:21:32.636286,699.1024105960265
2023-03-31 10:21:32.636286,699.1024105960265
2023-04-01 10:21:32.636286,699.1024105960265
2023-04-01 10:21:32.636286,699.1024105960265
2023-04-02 10:21:32.636286,699.1024105960265
2023-04-02 10:21:32.636286,679.5852185430464
2023-04-03 10:21:32.636286,679.5852185430464
2023-04-04 10:21:32.636286,675.547178807947
2023-04-04 10:21:32.636286,675.547178807947
2023-04-05 10:21:32.636286,654.6839735099338
2023-04-05 10:21:32.636286,654.6839735099338
2023-04-06 10:21:32.636286,650.6459337748345
2023-04-06 10:21:32.636286,650.6459337748345
2023-04-07 10:21:32.636286,651.318940397351
2023-04-08 10:21:32.636286,651.318940397351
2023-04-08 10:21:32.636286,654.6839735099338
2023-04-09 10:21:32.636286,654.6839735099338
2023-04-09 10:21:32.636286,655.3569801324503
2023-04-10 10:21:32.636286,655.3569801324503
2023-04-11 10:21:32.636286,650.6459337748345
2023-04-11 10:21:32.636286,650.6459337748345
2023-04-12 10:21:32.636286,649.9729271523179
2023-04-12 10:21:32.636286,649.9729271523179
2023-04-13 10:21:32.636286,650.6459337748345
2023-04-13 10:21:32.637298,650.6459337748345
2023-04-14 10:21:32.637298,655.3569801324503
2023-04-15 10:21:32.637298,655.3569801324503
2023-04-15 10:21:32.637298,654.6839735099338
2023-04-16 10:21:32.637298,654.6839735099338
2023-04-16 10:21:32.637298,650.6459337748345
2023-04-17 10:21:32.637298,650.6459337748345
2023-04-17 10:21:32.637298,654.6839735099338
2023-04-18 10:21:32.637298,654.6839735099338
2023-04-19 10:21:32.637298,639.204821192053
2023-04-19 10:21:32.637298,639.204821192053
2023-04-20 10:21:32.637298,638.5318145695364
2023-04-20 10:21:32.637298,638.5318145695364
2023-04-21 10:21:32.637298,628.4367152317881
2023-04-21 10:21:32.637298,628.4367152317881
2023-04-22 10:21:32.637298,629.1097218543047
2023-04-23 10:21:32.637298,629.1097218543047
2023-04-23 10:21:32.637298,629.7827284768211
2023-04-24 10:21:32.637298,629.7827284768211
2023-04-24 10:21:32.637298,625.7446887417218
2023-04-25 10:21:32.637298,625.7446887417218
2023-04-25 10:21:32.637298,616.9956026490066
2023-04-26 10:21:32.637298,616.9956026490066
2023-04-27 10:21:32.637298,616.9956026490066
2023-04-27 10:21:32.637298,616.9956026490066
2023-04-28 10:21:32.637298,616.9956026490066
2023-04-28 10:21:32.638284,616.9956026490066
2023-04-29 10:21:32.638284,632.4747549668874
2023-04-30 10:21:32.638284,632.4747549668874
2023-04-30 10:21:32.638284,637.8588079470198
2023-05-01 10:21:32.638284,637.8588079470198
2023-05-01 10:21:32.638284,654.6839735099338
2023-05-02 10:21:32.638284,654.6839735099338
2023-05-02 10:21:32.638284,654.6839735099338
2023-05-03 10:21:32.638284,654.6839735099338
2023-05-04 10:21:32.638284,645.9348874172185
2023-05-04 10:21:32.638284,645.9348874172185
2023-05-05 10:21:32.638284,645.2618807947019
2023-05-05 10:21:32.638284,645.2618807947019
2023-05-06 10:21:32.638284,645.2618807947019
2023-05-06 10:21:32.638284,645.2618807947019
2023-05-07 10:21:32.638284,649.2999205298013
2023-05-08 10:21:32.638284,649.2999205298013
2023-05-08 10:21:32.638284,649.2999205298013
2023-05-09 10:21:32.638284,649.2999205298013
2023-05-09 10:21:32.638284,649.2999205298013
2023-05-10 10:21:32.638284,649.2999205298013
2023-05-10 10:21:32.638284,649.2999205298013
2023-05-11 10:21:32.638284,649.2999205298013
2023-05-12 10:21:32.638284,649.2999205298013
2023-05-12 10:21:32.638284,649.2999205298013
2023-05-13 10:21:32.638284,648.6269139072848
2023-05-13 10:21:32.638284,648.6269139072848
2023-05-14 10:21:32.639279,648.6269139072848
2023-05-14 10:21:32.639279,648.6269139072848
2023-05-15 10:21:32.639279,649.2999205298013
2023-05-16 10:21:32.639279,649.2999205298013
2023-05-16 10:21:32.639279,654.0109668874172
2023-05-17 10:21:32.639279,654.0109668874172
2023-05-17 10:21:32.639279,654.6839735099338
2023-05-18 10:21:32.639279,654.6839735099338
2023-05-19 10:21:32.639279,660.0680264900662
2023-05-19 10:21:32.639279,660.0680264900662
2023-05-20 10:21:32.639279,659.3950198675496
2023-05-20 10:21:32.639279,659.3950198675496
2023-05-21 10:21:32.639279,650.6459337748345
2023-05-21 10:21:32.639279,650.6459337748345
2023-05-22 10:21:32.639279,649.9729271523179
2023-05-23 10:21:32.639279,649.9729271523179
2023-05-23 10:21:32.639279,650.6459337748345
2023-05-24 10:21:32.639279,650.6459337748345
2023-05-24 10:21:32.639279,660.0680264900662
2023-05-25 10:21:32.639279,660.0680264900662
2023-05-25 10:21:32.639279,660.0680264900662
2023-05-26 10:21:32.639279,660.0680264900662
2023-05-27 10:21:32.639279,660.0680264900662
2023-05-27 10:21:32.639279,660.0680264900662
2023-05-28 10:21:32.639279,660.0680264900662
2023-05-28 10:21:32.640275,660.0680264900662
2023-05-29 10:21:32.640275,660.0680264900662
2023-05-29 10:21:32.640275,660.0680264900662
2023-05-30 10:21:32.640275,674.201165562914
2023-05-31 10:21:32.640275,674.201165562914
2023-05-31 10:21:32.640275,674.8741721854304
2023-06-01 10:21:32.640275,674.8741721854304
2023-06-01 10:21:32.640275,670.1631258278146
2023-06-02 10:21:32.640275,670.1631258278146
2023-06-02 10:21:32.640275,668.1441059602649
2023-06-03 10:21:32.640275,668.1441059602649
2023-06-04 10:21:32.640275,645.9348874172185
2023-06-04 10:21:32.640275,645.9348874172185
2023-06-05 10:21:32.640275,652.664953642384
2023-06-05 10:21:32.640275,652.664953642384
2023-06-06 10:21:32.640275,664.7790728476821
2023-06-07 10:21:32.640275,664.7790728476821
2023-06-07 10:21:32.640275,677.5661986754967
2023-06-08 10:21:32.640275,677.5661986754967
2023-06-08 10:21:32.640275,668.1441059602649
2023-06-09 10:21:32.640275,668.1441059602649
2023-06-09 10:21:32.640275,667.4710993377483
2023-06-10 10:21:32.640275,667.4710993377483
2023-06-11 10:21:32.640275,667.4710993377483
2023-06-11 10:21:32.640275,667.4710993377483
2023-06-12 10:21:32.640275,675.547178807947
2023-06-12 10:21:32.641294,675.547178807947
2023-06-13 10:21:32.641294,674.8741721854304
2023-06-13 10:21:32.641294,674.8741721854304
2023-06-14 10:21:32.641294,674.201165562914
2023-06-15 10:21:32.641294,674.201165562914
2023-06-15 10:21:32.641294,674.8741721854304
2023-06-16 10:21:32.641294,674.8741721854304
2023-06-16 10:21:32.641294,675.547178807947
2023-06-17 10:21:32.641294,675.547178807947
2023-06-17 10:21:32.641294,664.7790728476821
2023-06-18 10:21:32.641294,664.7790728476821
2023-06-19 10:21:32.641294,660.0680264900662
2023-06-19 10:21:32.641294,660.0680264900662
2023-06-20 10:21:32.641294,660.0680264900662
2023-06-20 10:21:32.641294,660.0680264900662
2023-06-21 10:21:32.641294,660.0680264900662
2023-06-21 10:21:32.641294,660.0680264900662
2023-06-22 10:21:32.641294,660.0680264900662
2023-06-23 10:21:32.641294,660.0680264900662
2023-06-23 10:21:32.641294,660.0680264900662
2023-06-24 10:21:32.641294,660.0680264900662
2023-06-24 10:21:32.641294,674.201165562914
2023-06-25 10:21:32.642178,674.201165562914
2023-06-26 10:21:32.642178,674.8741721854304
2023-06-26 10:21:32.642178,674.8741721854304
2023-06-27 10:21:32.642178,694.3913642384106
2023-06-27 10:21:32.642178,694.3913642384106
2023-06-28 10:21:32.642178,695.0643708609272
2023-06-28 10:21:32.642178,695.0643708609272
2023-06-29 10:21:32.642178,691.0263311258278
2023-06-30 10:21:32.642178,691.0263311258278
2023-06-30 10:21:32.642178,691.0263311258278
2023-07-01 10:21:32.642178,691.0263311258278
2023-07-01 10:21:32.642178,676.2201854304635
2023-07-02 10:21:32.642178,676.2201854304635
2023-07-02 10:21:32.642178,677.5661986754967
2023-07-03 10:21:32.642178,677.5661986754967
2023-07-04 10:21:32.642178,678.2392052980133
2023-07-04 10:21:32.642178,678.2392052980133
2023-07-05 10:21:32.642178,678.9122119205298
2023-07-05 10:21:32.642178,678.9122119205298
2023-07-06 10:21:32.642178,689.0073112582782
2023-07-06 10:21:32.642178,689.0073112582782
2023-07-07 10:21:32.642178,688.3343046357616
2023-07-08 10:21:32.642178,688.3343046357616
2023-07-08 10:21:32.642178,680.2582251655629
2023-07-09 10:21:32.642178,680.2582251655629
2023-07-09 10:21:32.643179,680.2582251655629
2023-07-10 10:21:32.643179,680.2582251655629
2023-07-10 10:21:32.643179,680.2582251655629
2023-07-11 10:21:32.643179,680.2582251655629
2023-07-12 10:21:32.643179,680.2582251655629
2023-07-12 10:21:32.643179,680.2582251655629
2023-07-13 10:21:32.643179,715.2545695364238
2023-07-13 10:21:32.643179,715.2545695364238
2023-07-14 10:21:32.643179,715.9275761589404
2023-07-15 10:21:32.643179,715.9275761589404
2023-07-15 10:21:32.643179,715.9275761589404
2023-07-16 10:21:32.643179,715.9275761589404
2023-07-16 10:21:32.643179,680.2582251655629
2023-07-17 10:21:32.643179,680.2582251655629
2023-07-17 10:21:32.643179,680.2582251655629
2023-07-18 10:21:32.643179,680.2582251655629
2023-07-19 10:21:32.643179,680.2582251655629
2023-07-19 10:21:32.643179,680.2582251655629
2023-07-20 10:21:32.643179,680.2582251655629
2023-07-20 10:21:32.643179,680.2582251655629
2023-07-21 10:21:32.643179,680.2582251655629
2023-07-21 10:21:32.643179,680.2582251655629
2023-07-22 10:21:32.643179,680.2582251655629
2023-07-23 10:21:32.643179,680.2582251655629
2023-07-23 10:21:32.643179,680.2582251655629
2023-07-24 10:21:32.643179,680.2582251655629
2023-07-24 10:21:32.643179,680.2582251655629
2023-07-25 10:21:32.643179,680.2582251655629
2023-07-25 10:21:32.644289,680.2582251655629
2023-07-26 10:21:32.644289,680.2582251655629
2023-07-27 10:21:32.644289,680.2582251655629
2023-07-27 10:21:32.644289,680.2582251655629
2023-07-28 10:21:32.644289,715.2545695364238
2023-07-28 10:21:32.644289,715.2545695364238
2023-07-29 10:21:32.644289,715.2545695364238
2023-07-29 10:21:32.644289,715.2545695364238
2023-07-30 10:21:32.644289,684.2962649006622
2023-07-31 10:21:32.644289,684.2962649006622
2023-07-31 10:21:32.644289,681.604238410596
2023-08-01 10:21:32.644289,681.604238410596
2023-08-01 10:21:32.644289,680.2582251655629
2023-08-02 10:21:32.644289,680.2582251655629
2023-08-03 10:21:32.644289,680.2582251655629
2023-08-03 10:21:32.644289,680.2582251655629
2023-08-04 10:21:32.644289,680.2582251655629
2023-08-04 10:21:32.644289,680.2582251655629
2023-08-05 10:21:32.644289,680.2582251655629
2023-08-05 10:21:32.644289,680.2582251655629
2023-08-06 10:21:32.644289,678.9122119205298
2023-08-07 10:21:32.644289,678.9122119205298
2023-08-07 10:21:32.644289,666.1250860927153
2023-08-08 10:21:32.645177,666.1250860927153
2023-08-08 10:21:32.645177,665.4520794701987
2023-08-09 10:21:32.645177,665.4520794701987
2023-08-09 10:21:32.645177,650.6459337748345
2023-08-10 10:21:32.645177,650.6459337748345
2023-08-11 10:21:32.645177,650.6459337748345
2023-08-11 10:21:32.645177,650.6459337748345
2023-08-12 10:21:32.645177,650.6459337748345
2023-08-12 10:21:32.645177,650.6459337748345
2023-08-13 10:21:32.645177,629.1097218543047
2023-08-13 10:21:32.645177,629.1097218543047
2023-08-14 10:21:32.645177,627.090701986755
2023-08-15 10:21:32.645177,627.090701986755
2023-08-15 10:21:32.645177,604.2084768211921
2023-08-16 10:21:32.645177,604.2084768211921
2023-08-16 10:21:32.645177,604.8814834437086
2023-08-17 10:21:32.645177,604.8814834437086
2023-08-17 10:21:32.645177,609.5925298013245
2023-08-18 10:21:32.645177,609.5925298013245
2023-08-19 10:21:32.645177,618.3416158940397
2023-08-19 10:21:32.645177,618.3416158940397
2023-08-20 10:21:32.645177,623.7256688741722
2023-08-20 10:21:32.645177,623.7256688741722
2023-08-21 10:21:32.645177,630.4557350993377
2023-08-22 10:21:32.645177,630.4557350993377
2023-08-22 10:21:32.645177,630.4557350993377
2023-08-23 10:21:32.646219,630.4557350993377
2023-08-23 10:21:32.646219,623.7256688741722
2023-08-24 10:21:32.646219,623.7256688741722
2023-08-24 10:21:32.646219,567.866119205298
2023-08-25 10:21:32.646219,567.866119205298
2023-08-26 10:21:32.646219,561.1360529801325
2023-08-26 10:21:32.646219,561.1360529801325
2023-08-27 10:21:32.646219,598.8244238410596
2023-08-27 10:21:32.646219,598.8244238410596
2023-08-28 10:21:32.646219,598.8244238410596
2023-08-28 10:21:32.646219,598.8244238410596
2023-08-29 10:21:32.646219,598.1514172185431
2023-08-30 10:21:32.646219,598.1514172185431
2023-08-30 10:21:32.646219,598.1514172185431
2023-08-31 10:21:32.646219,598.1514172185431
2023-08-31 10:21:32.646219,598.1514172185431
2023-09-01 10:21:32.646219,598.1514172185431
2023-09-01 10:21:32.646219,598.8244238410596
2023-09-02 10:21:32.646219,598.8244238410596
2023-09-03 10:21:32.647177,602.1894569536423
2023-09-03 10:21:32.647177,602.1894569536423
2023-09-04 10:21:32.647177,600.1704370860928
2023-09-04 10:21:32.647177,600.1704370860928
2023-09-05 10:21:32.647177,600.8434437086092
2023-09-05 10:21:32.647177,600.8434437086092
2023-09-06 10:21:32.647177,601.5164503311258
2023-09-07 10:21:32.647177,601.5164503311258
2023-09-07 10:21:32.647177,602.8624635761589
2023-09-08 10:21:32.647177,602.8624635761589
2023-09-08 10:21:32.647177,602.1894569536423
2023-09-09 10:21:32.647177,602.1894569536423
2023-09-10 10:21:32.647177,610.265536423841
2023-09-10 10:21:32.647177,610.265536423841
2023-09-11 10:21:32.647177,612.9575629139073
2023-09-11 10:21:32.647177,612.9575629139073
2023-09-12 10:21:32.647177,621.033642384106
2023-09-12 10:21:32.647177,621.033642384106
2023-09-13 10:21:32.647177,612.2845562913907
2023-09-14 10:21:32.647177,612.2845562913907
2023-09-14 10:21:32.647177,611.6115496688742
2023-09-15 10:21:32.647177,611.6115496688742
2023-09-15 10:21:32.647177,604.2084768211921
2023-09-16 10:21:32.647177,604.2084768211921
2023-09-16 10:21:32.648175,604.2084768211921
2023-09-17 10:21:32.648175,604.2084768211921
2023-09-18 10:21:32.648175,601.5164503311258
2023-09-18 10:21:32.648175,601.5164503311258
2023-09-19 10:21:32.648175,600.8434437086092
2023-09-19 10:21:32.648175,600.8434437086092
2023-09-20 10:21:32.648175,600.1704370860928
2023-09-20 10:21:32.648175,600.1704370860928
2023-09-21 10:21:32.648175,596.1323973509934
2023-09-22 10:21:32.648175,596.1323973509934
2023-09-22 10:21:32.648175,594.1133774834437
2023-09-23 10:21:32.648175,594.1133774834437
2023-09-23 10:21:32.648175,590.0753377483444
2023-09-24 10:21:32.648175,590.0753377483444
2023-09-24 10:21:32.648175,589.4023311258278
2023-09-25 10:21:32.648175,589.4023311258278
2023-09-26 10:21:32.648175,588.7293245033113
2023-09-26 10:21:32.648175,588.7293245033113
2023-09-27 10:21:32.648175,591.4213509933775
2023-09-27 10:21:32.648175,591.4213509933775
2023-09-28 10:21:32.648175,592.0943576158941
2023-09-29 10:21:32.648175,592.0943576158941
2023-09-29 10:21:32.648175,594.1133774834437
2023-09-30 10:21:32.648175,594.1133774834437
2023-09-30 10:21:32.648175,598.8244238410596
2023-10-01 10:21:32.649175,598.8244238410596
2023-10-01 10:21:32.649175,599.4974304635762
2023-10-02 10:21:32.649175,599.4974304635762
2023-10-03 10:21:32.649175,600.8434437086092
2023-10-03 10:21:32.649175,600.8434437086092
2023-10-04 10:21:32.649175,598.8244238410596
2023-10-04 10:21:32.649175,598.8244238410596
2023-10-05 10:21:32.649175,595.4593907284768
2023-10-05 10:21:32.649175,595.4593907284768
2023-10-06 10:21:32.649175,595.4593907284768
2023-10-07 10:21:32.649175,595.4593907284768
2023-10-07 10:21:32.649175,596.1323973509934
2023-10-08 10:21:32.649175,596.1323973509934
2023-10-08 10:21:32.649175,590.0753377483444
2023-10-09 10:21:32.649175,590.0753377483444
2023-10-09 10:21:32.649175,587.3833112582781
2023-10-10 10:21:32.649175,587.3833112582781
2023-10-11 10:21:32.649175,583.3452715231788
2023-10-11 10:21:32.649175,583.3452715231788
2023-10-12 10:21:32.649175,585.3642913907285
2023-10-12 10:21:32.649175,585.3642913907285
2023-10-13 10:21:32.649175,585.3642913907285
2023-10-13 10:21:32.649175,585.3642913907285
2023-10-14 10:21:32.649175,586.037298013245
2023-10-15 10:21:32.649175,586.037298013245
2023-10-15 10:21:32.650175,584.0182781456954
2023-10-16 10:21:32.650175,584.0182781456954
2023-10-16 10:21:32.650175,582.6722649006623
2023-10-17 10:21:32.650175,582.6722649006623
2023-10-18 10:21:32.650175,577.9612185430464
2023-10-18 10:21:32.650175,577.9612185430464
2023-10-19 10:21:32.650175,576.6152052980133
2023-10-19 10:21:32.650175,576.6152052980133
2023-10-20 10:21:32.650175,575.2691920529801
2023-10-20 10:21:32.650175,575.2691920529801
2023-10-21 10:21:32.650175,571.9041589403973
2023-10-22 10:21:32.650175,571.9041589403973
2023-10-22 10:21:32.650175,568.5391258278146
2023-10-23 10:21:32.650175,568.5391258278146
2023-10-23 10:21:32.650175,564.5010860927152
2023-10-24 10:21:32.650175,564.5010860927152
2023-10-24 10:21:32.650175,560.4630463576159
2023-10-25 10:21:32.650175,560.4630463576159
2023-10-26 10:21:32.650175,561.1360529801325
2023-10-26 10:21:32.650175,561.1360529801325
2023-10-27 10:21:32.650175,561.1360529801325
2023-10-27 10:21:32.650175,561.1360529801325
2023-10-28 10:21:32.650175,559.1170331125828
2023-10-28 10:21:32.650175,559.1170331125828
2023-10-29 10:21:32.651175,560.4630463576159
2023-10-30 10:21:32.651175,560.4630463576159
2023-10-30 10:21:32.651175,561.1360529801325
2023-10-31 10:21:32.651175,561.1360529801325
2023-10-31 10:21:32.651175,561.1360529801325
2023-11-01 10:21:32.651175,561.1360529801325
2023-11-01 10:21:32.651175,559.7900397350993
2023-11-02 10:21:32.651175,559.7900397350993
2023-11-03 10:21:32.651175,556.4250066225165
2023-11-03 10:21:32.651175,556.4250066225165
2023-11-04 10:21:32.651175,555.0789933774835
2023-11-04 10:21:32.651175,555.0789933774835
2023-11-05 10:21:32.651175,551.0409536423841
2023-11-06 10:21:32.651175,551.0409536423841
2023-11-06 10:21:32.651175,550.3679470198675
2023-11-07 10:21:32.651175,550.3679470198675
2023-11-07 10:21:32.651175,549.694940397351
2023-11-08 10:21:32.651175,549.694940397351
2023-11-08 10:21:32.651175,549.694940397351
2023-11-09 10:21:32.651175,549.694940397351
2023-11-10 10:21:32.651175,549.694940397351
2023-11-10 10:21:32.651175,549.694940397351
2023-11-11 10:21:32.651175,549.694940397351
2023-11-11 10:21:32.651175,549.694940397351
2023-11-12 10:21:32.651175,549.694940397351
2023-11-12 10:21:32.652175,549.694940397351
2023-11-13 10:21:32.652175,554.4059867549669
2023-11-14 10:21:32.652175,554.4059867549669
2023-11-14 10:21:32.652175,555.0789933774835
2023-11-15 10:21:32.652175,555.0789933774835
2023-11-15 10:21:32.652175,560.4630463576159
2023-11-16 10:21:32.652175,560.4630463576159
2023-11-16 10:21:32.652175,559.7900397350993
2023-11-17 10:21:32.652175,559.7900397350993
2023-11-18 10:21:32.652175,559.7900397350993
2023-11-18 10:21:32.652175,559.7900397350993
2023-11-19 10:21:32.652175,559.7900397350993
2023-11-19 10:21:32.652175,559.7900397350993
2023-11-20 10:21:32.652175,559.7900397350993
2023-11-20 10:21:32.652175,559.7900397350993
2023-11-21 10:21:32.652175,559.7900397350993
2023-11-22 10:21:32.652175,559.7900397350993
2023-11-22 10:21:32.652175,555.752
2023-11-23 10:21:32.652175,555.752
